time,coordinates,device_id,car_id,route_id,speed,heading
2026-03-02 04:01:04.529356 +00:00,POINT (12.416053572681188 55.71498412644091),12,10,58,14.970000267028809,330.1171875
2026-03-02 04:01:25.701135 +00:00,POINT (12.2676766 55.612574),67,35,48,16.19999885559082,26
2026-03-02 04:01:34.542075 +00:00,POINT (12.41320556962156 55.71676834025953),12,10,58,0.20000000298023224,304.1015625
2026-03-02 04:02:09.524393 +00:00,POINT (12.411589706328149 55.71536194072637),12,10,58,9.149999618530273,200.7421875
2026-03-02 04:02:39.545101 +00:00,POINT (12.410313813027376 55.71388894697252),12,10,58,4.710000038146973,197.578125
2026-03-02 04:03:14.527233 +00:00,POINT (12.408094452705614 55.712522612936525),12,10,58,5.789999961853027,245.0390625
2026-03-02 04:03:44.531636 +00:00,POINT (12.406431986030569 55.71225284138295),12,10,58,3.0299999713897705,259.1015625
2026-03-02 04:04:14.549067 +00:00,POINT (12.40635143594109 55.7122424059135),12,10,58,0,257.34375
2026-03-02 04:04:49.504341 +00:00,POINT (12.406368870299687 55.712225558288125),12,10,58,0,254.1796875
2026-03-02 04:05:19.535236 +00:00,POINT (12.405802756559481 55.71214165543738),12,10,58,0,258.3984375
2026-03-02 04:05:54.534812 +00:00,POINT (12.405789345514407 55.712174470588295),12,10,58,0,259.1015625
2026-03-02 04:06:24.536820 +00:00,POINT (12.40547284485065 55.71214044006142),12,10,58,1.2400000095367432,256.640625
2026-03-02 04:06:59.508534 +00:00,POINT (12.405477035802235 55.712134111724524),12,10,58,0,255.234375
2026-03-02 04:07:29.519781 +00:00,POINT (12.40503311776185 55.712108193438524),12,10,58,0,258.2745666503906
2026-03-02 04:07:59.522425 +00:00,POINT (12.40504231159813 55.71210927068628),12,10,58,0,258.2745666503906
2026-03-02 04:08:29.540952 +00:00,POINT (12.40428737069221 55.712020271814694),12,10,58,1.899999976158142,258.24310302734375
2026-03-02 04:09:04.525231 +00:00,POINT (12.404294932871077 55.712021084424975),12,10,58,0,258.1451721191406
2026-03-02 04:09:34.526779 +00:00,POINT (12.403676603000987 55.71193634071919),12,10,58,1.909999966621399,258.04791259765625
2026-03-02 04:10:04.527646 +00:00,POINT (12.403695881378281 55.71195243397328),12,10,58,0,258.04791259765625
2026-03-02 04:10:39.530921 +00:00,POINT (12.40256080405079 55.711808223329214),12,10,58,2.180000066757202,258.52911376953125
2026-03-02 04:11:14.531845 +00:00,POINT (12.40251143464111 55.71180030243072),12,10,58,0,258.52911376953125
2026-03-02 04:11:49.536651 +00:00,POINT (12.402514193154966 55.7118108060575),12,10,58,0.5199999809265137,258.52911376953125
2026-03-02 04:12:24.533951 +00:00,POINT (12.401779971002902 55.711724032350574),12,10,58,2.1700000762939453,258.6306457519531
2026-03-02 04:12:54.535909 +00:00,POINT (12.40133386106454 55.71166589861336),12,10,58,0,258.31097412109375
2026-03-02 04:13:29.523929 +00:00,POINT (12.400810441278445 55.71161184341662),12,10,58,0,258.7127380371094
2026-03-02 04:14:04.523607 +00:00,POINT (12.400809543175923 55.711611742220406),12,10,58,0,258.7127380371094
2026-03-02 04:14:39.528179 +00:00,POINT (12.400336330768093 55.711970203608004),12,10,58,0,351.880615234375
2026-03-02 04:15:14.500636 +00:00,POINT (12.40034152754806 55.71194082503739),12,10,58,0,351.880615234375
2026-03-02 04:15:44.501685 +00:00,POINT (12.400361225020513 55.71200142619732),12,10,58,0.8199999928474426,351.665283203125
2026-03-02 04:16:14.513213 +00:00,POINT (12.399759387637696 55.71194591022513),12,10,58,1.4500000476837158,264.39288330078125
2026-03-02 04:16:44.516152 +00:00,POINT (12.39919630811773 55.71190985390517),12,10,58,1.2899999618530273,264.39288330078125
2026-03-02 04:17:19.512306 +00:00,POINT (12.398405475553496 55.71186216087612),12,10,58,1.6399999856948853,264.44586181640625
2026-03-02 04:17:49.521268 +00:00,POINT (12.397751770925147 55.71182486140701),12,10,58,1.3600000143051147,264.3868408203125
2026-03-02 04:17:53.834099 +00:00,POINT (12.383792105510517 55.68100949327964),77,23,63,0,-1
2026-03-02 04:18:24.503436 +00:00,POINT (12.396957669418674 55.71178609510484),12,10,58,1.5299999713897705,264.44305419921875
2026-03-02 04:18:26.490153 +00:00,POINT (12.383802859124152 55.681010303139715),77,23,63,0,-1
2026-03-02 04:18:54.522027 +00:00,POINT (12.396392393868785 55.71176467934224),12,10,58,0.8999999761581421,264.44305419921875
2026-03-02 04:19:01.495994 +00:00,POINT (12.38383555091466 55.68104830398451),77,23,63,0,-1
2026-03-02 04:19:29.496687 +00:00,POINT (12.395789483573656 55.711723021283476),12,10,58,1.0399999618530273,264.9972839355469
2026-03-02 04:19:36.493745 +00:00,POINT (12.383837501039398 55.68109218100263),77,23,63,0.09232177483631196,-1
2026-03-02 04:19:59.525104 +00:00,POINT (12.39533434623144 55.711717363498835),12,10,58,0,268.8254089355469
2026-03-02 04:20:06.494107 +00:00,POINT (12.383866849585491 55.68105758704048),77,23,63,0,-1
2026-03-02 04:20:36.518353 +00:00,POINT (12.38386483577157 55.68107557182028),77,23,63,0,-1
2026-03-02 04:21:16.521767 +00:00,POINT (12.38384241207744 55.68105766188356),77,23,63,0,-1
2026-03-02 04:21:51.522011 +00:00,POINT (12.383857155901651 55.68105535123602),77,23,63,0,-1
2026-03-02 04:21:54.512139 +00:00,POINT (12.395461164426427 55.711714010737566),12,10,58,3.559999942779541,93.8671875
2026-03-02 04:22:21.522072 +00:00,POINT (12.38382356057535 55.681056095088316),77,23,63,0.1664545635690203,-1
2026-03-02 04:22:24.513004 +00:00,POINT (12.395557304855805 55.711712292447416),12,10,58,0,86.484375
2026-03-02 04:22:59.492339 +00:00,POINT (12.395597789448123 55.71170608983907),12,10,58,2.1500000953674316,83.3203125
2026-03-02 04:23:29.496466 +00:00,POINT (12.395810681220112 55.71169433349606),12,10,58,0,84.99727630615234
2026-03-02 04:24:04.519737 +00:00,POINT (12.396071869891506 55.71171174762371),12,10,58,1.75,84.17932891845703
2026-03-02 04:24:39.491227 +00:00,POINT (12.396093495201688 55.71171396882805),12,10,58,0,84.17932891845703
2026-03-02 04:25:09.523466 +00:00,POINT (12.396420724701505 55.711731109820036),12,10,58,0.25999999046325684,84.44306945800781
2026-03-02 04:25:44.524838 +00:00,POINT (12.39674443380199 55.711751561663775),12,10,58,0,84.44306945800781
2026-03-02 04:26:14.526284 +00:00,POINT (12.396988347184282 55.71177121722671),12,10,58,3.0799999237060547,84.44306945800781
2026-03-02 04:26:49.508903 +00:00,POINT (12.397407426825756 55.71178236946884),12,10,58,0,84.44306945800781
2026-03-02 04:27:24.509880 +00:00,POINT (12.397411192707976 55.711782576295434),12,10,58,0,84.44306945800781
2026-03-02 04:27:59.529671 +00:00,POINT (12.397397082325226 55.711781801314864),12,10,58,0,84.44306945800781
2026-03-02 04:28:34.515704 +00:00,POINT (12.398123629098793 55.71182227694451),12,10,58,0,84.44586181640625
2026-03-02 04:29:09.487656 +00:00,POINT (12.398123629098894 55.71182227694392),12,10,58,0,84.44586181640625
2026-03-02 04:29:39.516268 +00:00,POINT (12.398295893029374 55.711831733468344),12,10,58,0,84.44586181640625
2026-03-02 04:30:09.517849 +00:00,POINT (12.398297097545488 55.711847366817025),12,10,58,0,84.44586181640625
2026-03-02 04:30:39.521857 +00:00,POINT (12.398626841616256 55.71185993967178),12,10,58,1.5700000524520874,84.44586181640625
2026-03-02 04:31:09.524457 +00:00,POINT (12.399056665610892 55.71187787694457),12,10,58,0,84.39287567138672
2026-03-02 04:31:54.506204 +00:00,POINT (12.39909371362291 55.711881774529544),12,10,58,2.190000057220459,84.39287567138672
2026-03-02 04:32:24.526876 +00:00,POINT (12.39941264503859 55.71189497602704),12,10,58,0,84.39287567138672
2026-03-02 04:32:36.308076 +00:00,POINT (12.383800453241282 55.680950890599206),13,35,48,0,-1
2026-03-02 04:32:59.509064 +00:00,POINT (12.399438461300358 55.71190683642003),12,10,58,1.25,84.39287567138672
2026-03-02 04:33:06.347906 +00:00,POINT (12.383799548134837 55.680949944362624),13,35,48,0,-1
2026-03-02 04:33:29.514613 +00:00,POINT (12.39996241406761 55.71193814282837),12,10,58,0,84.39287567138672
2026-03-02 04:33:37.753986 +00:00,POINT (12.38379963011724 55.68094914119794),13,35,48,0,-1
2026-03-02 04:34:04.485672 +00:00,POINT (12.399988416281882 55.711925211334105),12,10,58,0,84.39287567138672
2026-03-02 04:34:15.507743 +00:00,POINT (12.383798907810462 55.68094874358754),13,35,48,0,-1
2026-03-02 04:34:34.224237 +00:00,POINT (12.454807279208698 55.72958264396651),54,59,50,0,-1
2026-03-02 04:34:34.513470 +00:00,POINT (12.400047092618307 55.711928463327126),12,10,58,3.1700000762939453,84.39287567138672
2026-03-02 04:35:04.240449 +00:00,POINT (12.454840013672253 55.72958421407879),54,59,50,0,57.265824123892465
2026-03-02 04:35:09.499933 +00:00,POINT (12.400221714943092 55.71238075798854),12,10,58,0,351.665283203125
2026-03-02 04:35:39.517547 +00:00,POINT (12.400221714939113 55.71238075798821),12,10,58,0,351.665283203125
2026-03-02 04:36:14.491007 +00:00,POINT (12.400119866681672 55.712773210632136),12,10,58,0,351.665283203125
2026-03-02 04:36:44.504043 +00:00,POINT (12.400119866684397 55.71277321063236),12,10,58,0,351.665283203125
2026-03-02 04:37:14.521511 +00:00,POINT (12.399737898160138 55.71273217677947),12,10,58,1.9900000095367432,264.4080505371094
2026-03-02 04:37:23.413464 +00:00,POINT (12.383817000280372 55.68098319293148),13,35,48,0,-1
2026-03-02 04:37:49.504844 +00:00,POINT (12.398494055629602 55.71266342776599),12,10,58,2.0899999141693115,264.4080505371094
2026-03-02 04:38:24.483886 +00:00,POINT (12.397253802057724 55.71258673449579),12,10,58,2.2100000381469727,264.4080505371094
2026-03-02 04:38:54.508365 +00:00,POINT (12.396179828804355 55.712526552431015),12,10,58,2.190000057220459,264.3522033691406
2026-03-02 04:39:24.518667 +00:00,POINT (12.395615177471859 55.712516712808764),12,10,58,0,272.1432189941406
2026-03-02 04:39:59.485041 +00:00,POINT (12.395615177471875 55.71251671280901),12,10,58,0,272.1432189941406
2026-03-02 04:40:29.513014 +00:00,POINT (12.39561517747184 55.712516712808494),12,10,58,0,272.1432189941406
2026-03-02 04:40:59.514109 +00:00,POINT (12.395615177471976 55.71251671281054),12,10,58,0,272.1432189941406
2026-03-02 04:41:34.492327 +00:00,POINT (12.39609651268683 55.712495287932185),12,10,58,0,84.375
2026-03-02 04:41:57.729620 +00:00,POINT (12.452604192614745 55.74615979988832),54,59,50,6.49999999999664,271.3167419433594
2026-03-02 04:42:32.731094 +00:00,POINT (12.44555150138804 55.74603807758412),54,59,50,13.345946912233654,263.6498718261719
2026-03-02 04:43:07.727610 +00:00,POINT (12.437440417975358 55.745010482959934),54,59,50,15.056293180824527,260.99786376953125
2026-03-02 04:43:29.506150 +00:00,POINT (12.39612434060536 55.71250019134554),12,10,58,2.6500000953674316,82.265625
2026-03-02 04:43:42.724497 +00:00,POINT (12.428637880259018 55.744771465861135),54,59,50,15.417201910500792,268.3575744628906
2026-03-02 04:43:59.511685 +00:00,POINT (12.396550392743569 55.71252231956991),12,10,58,0,84.39936065673828
2026-03-02 04:44:17.723639 +00:00,POINT (12.421405781397276 55.74470469300639),54,59,50,6.222620332261799,268.5921630859375
2026-03-02 04:44:47.723966 +00:00,POINT (12.416002663476425 55.7444677378064),54,59,50,8.862782844655035,261.5073547363281
2026-03-02 04:45:04.483758 +00:00,POINT (12.396655417990308 55.71253229403469),12,10,58,2.880000114440918,84.39936065673828
2026-03-02 04:45:17.729444 +00:00,POINT (12.414344298674502 55.744206042876066),54,59,50,8.63841403097775,251.4293670654297
2026-03-02 04:45:34.514366 +00:00,POINT (12.39691106603704 55.71254604035589),12,10,58,0,84.39936065673828
2026-03-02 04:45:47.729854 +00:00,POINT (12.408906583343397 55.74239159012649),54,59,50,15.025374737963489,237.56446838378906
2026-03-02 04:46:04.514682 +00:00,POINT (12.397513305779917 55.71257952605906),12,10,58,0,84.4080581665039
2026-03-02 04:46:22.725595 +00:00,POINT (12.400356942953422 55.74093452128906),54,59,50,15.9546505902338,256.8267822265625
2026-03-02 04:46:44.535855 +00:00,POINT (12.397518670197947 55.712573994002966),12,10,58,0.23000000417232513,84.4080581665039
2026-03-02 04:46:57.722705 +00:00,POINT (12.39245976927063 55.74186004719095),54,59,50,14.251748759822165,293.99066162109375
2026-03-02 04:47:19.506891 +00:00,POINT (12.398256026219947 55.71262026210847),12,10,58,0,84.4080581665039
2026-03-02 04:47:32.720734 +00:00,POINT (12.388237607680503 55.743352310555),54,59,50,3.9961002408948083,310.89984130859375
2026-03-02 04:47:49.509409 +00:00,POINT (12.398496754479034 55.71262948220196),12,10,58,1.059999942779541,84.4080581665039
2026-03-02 04:48:07.721331 +00:00,POINT (12.38410993532313 55.74643792976964),54,59,50,14.595423812431385,344.9440612792969
2026-03-02 04:48:24.483770 +00:00,POINT (12.399103688087685 55.71266694930914),12,10,58,0,84.4080581665039
2026-03-02 04:48:37.726530 +00:00,POINT (12.382924697557852 55.74783521871235),54,59,50,2.7356028994176325,256.99896240234375
2026-03-02 04:48:40.925856 +00:00,POINT (12.386076031258686 55.68103238341675),49,24,47,0,152.31021703651928
2026-03-02 04:48:54.501284 +00:00,POINT (12.399332262587174 55.712682665377585),12,10,58,0,84.4080581665039
2026-03-02 04:49:12.722612 +00:00,POINT (12.382916093446445 55.74744653119754),54,59,50,1.22373329160252,344.8618469238281
2026-03-02 04:49:15.923506 +00:00,POINT (12.386063912284719 55.68102969346839),49,24,47,0,152.31021703651928
2026-03-02 04:49:29.514226 +00:00,POINT (12.399787745237953 55.71270153884515),12,10,58,0,84.46857452392578
2026-03-02 04:49:45.926710 +00:00,POINT (12.386061346796561 55.681029283911336),49,24,47,0,152.31021703651928
2026-03-02 04:49:47.721561 +00:00,POINT (12.383021309888576 55.74723554554319),54,59,50,0,344.6668395996094
2026-03-02 04:49:55.910474 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.920110 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.922967 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.923760 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.928878 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.963720 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.969350 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.969969 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:55.973388 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.147765 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.153946 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.157883 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.161032 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.166693 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.168609 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.174245 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.182076 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.189524 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.196798 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.198887 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.204380 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.209709 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.211586 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.216431 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.219761 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.223173 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.246274 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.246735 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.248867 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.349294 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.356448 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.357189 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.363503 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.370177 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.376726 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.386533 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.390986 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.396592 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.404774 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.409419 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.414447 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.421471 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.430106 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.435941 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.436957 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.442515 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.448515 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.454315 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.460396 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.468611 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.471343 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.502695 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.507327 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.519039 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.522840 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.527900 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.533938 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.539323 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.544008 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.548492 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.554269 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.563370 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.569372 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.572666 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.578356 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.584093 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.587734 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.590391 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.592783 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.598969 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.599916 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.600714 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.605404 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.608646 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.613994 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.616633 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.620311 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.623531 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.627412 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.630928 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.635509 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.639396 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.641684 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.643741 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.647777 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.651721 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.654607 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.657268 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.662293 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.666582 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.670008 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.673581 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.674425 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.683617 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.686160 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.689820 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.693092 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.697270 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
2026-03-02 04:49:56.701782 +00:00,POINT (12.4492057 55.745925),58,59,50,0,0
